TotalSales,ItemCount,UniqueCategories,ShippingDays,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,OrderQuarter,IsWeekend,IsHolidaySeason,AvgItemPrice,LogTotalSales,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,ShipMode_First Class,ShipMode_Same Day,ShipMode_Second Class,ShipMode_Standard Class
51.072,1,1,4,2023,6,14,2,2,0,0,51.072,3.9526273762700863,0,0,1,0,1,0,0,0,0,0,1
18.9,1,1,2,2023,11,16,3,4,0,1,18.9,2.990719731730447,0,1,0,0,0,0,1,1,0,0,0
5.64,1,1,4,2023,8,13,6,3,1,0,5.64,1.8931119634883424,1,0,0,0,0,1,0,0,0,0,1
17.43,1,1,7,2023,4,13,3,2,0,0,17.43,2.9139797716817317,1,0,0,1,0,0,0,0,0,0,1
1270.3790000000001,3,1,5,2023,3,21,1,1,0,0,423.4596666666667,7.147857417140791,1,0,0,0,0,1,0,0,0,0,1
2567.84,1,1,4,2023,5,31,2,2,0,0,2567.84,7.8512097141271315,1,0,0,1,0,0,0,0,0,0,1
3999.7019999999998,2,1,3,2023,4,28,4,2,0,0,1999.8509999999999,8.294225124703704,0,0,1,1,0,0,0,1,0,0,0
197.76,2,2,4,2023,7,23,6,3,1,0,98.88,5.29209806673412,0,0,1,0,1,0,0,0,0,0,1
22.549,4,1,7,2023,9,25,0,3,0,0,5.63725,3.159083356715844,0,1,0,0,0,1,0,0,0,0,1
740.73,3,1,5,2023,5,29,0,2,0,0,246.91,6.608985295544861,1,0,0,0,0,0,1,0,0,0,1
162.064,3,1,4,2023,12,31,6,4,1,1,54.02133333333333,5.094142761781429,1,0,0,1,0,0,0,0,0,0,1
601.5,2,2,5,2023,9,28,3,3,0,0,300.75,6.40108766536481,1,0,0,0,1,0,0,0,0,1,0
6.608,1,1,7,2023,11,3,4,4,0,1,6.608,2.0292003252430892,0,1,0,1,0,0,0,0,0,0,1
10.368,1,1,5,2023,1,3,1,1,0,0,10.368,2.4308023907947995,0,1,0,1,0,0,0,0,0,0,1
20.696,2,1,7,2023,7,17,0,3,0,0,10.348,3.077127911757985,0,1,0,1,0,0,0,0,0,0,1
2017.532,6,3,7,2023,8,28,0,3,0,0,336.25533333333334,7.610125793523785,1,0,0,0,0,0,1,0,0,0,1
73.28,1,1,6,2023,3,29,2,1,0,0,73.28,4.307841736484505,1,0,0,0,0,0,1,0,0,0,1
26.96,1,1,3,2023,10,4,2,4,0,0,26.96,3.3307749173656096,1,0,0,0,0,0,1,1,0,0,0
204.48000000000002,2,2,5,2023,3,30,3,1,0,0,102.24000000000001,5.325348705599067,0,1,0,1,0,0,0,0,0,0,1
19.56,1,1,5,2023,3,22,2,1,0,0,19.56,3.0233474405869645,0,1,0,0,0,1,0,0,0,0,1
238.11,2,2,2,2023,9,3,6,3,1,0,119.055,5.47692369709451,0,1,0,0,1,0,0,1,0,0,0
1000.4300000000001,4,2,6,2023,12,10,6,4,1,1,250.10750000000002,6.909184257505829,0,1,0,1,0,0,0,0,0,0,1
64.75,1,1,4,2023,8,10,3,3,0,0,64.75,4.185859671057874,1,0,0,1,0,0,0,0,0,0,1
3165.744,8,3,1,2023,6,11,6,2,1,0,395.718,8.060459209674965,0,1,0,0,0,1,0,1,0,0,0
124.55,2,1,5,2023,2,16,3,1,0,0,62.275,4.832704085603594,1,0,0,0,0,0,1,0,0,0,1
2165.12,5,3,4,2023,11,10,4,4,0,1,433.024,7.68069282768837,0,0,1,1,0,0,0,0,0,0,1
2147.3360000000002,2,2,7,2023,1,30,0,1,0,0,1073.6680000000001,7.672448867976712,1,0,0,0,0,0,1,0,0,0,1
205.73,3,2,4,2023,6,19,0,2,0,0,68.57666666666667,5.331413594037226,1,0,0,0,0,0,1,0,0,0,1
53.28,2,1,5,2023,8,21,0,3,0,0,26.64,3.9941558349666684,0,1,0,0,0,1,0,0,0,0,1
258.495,3,2,4,2023,11,30,3,4,0,1,86.165,5.558737434597581,1,0,0,0,1,0,0,0,0,0,1
70.12,1,1,4,2023,10,31,1,4,0,0,70.12,4.264368591205649,0,0,1,1,0,0,0,0,0,0,1
194.1395,2,2,4,2023,4,26,2,2,0,0,97.06975,5.2737146874135306,1,0,0,0,0,1,0,0,0,0,1
101.00399999999999,4,2,5,2023,6,18,6,2,1,0,25.250999999999998,4.62501202820163,0,0,1,0,0,0,1,0,0,0,1
188.63,2,1,5,2023,9,26,1,3,0,0,94.315,5.245074805152317,0,0,1,0,0,0,1,0,0,0,1
448.21,4,3,3,2023,8,2,2,3,0,0,112.0525,6.107490484415251,0,0,1,0,1,0,0,0,0,1,0
47.516,1,1,4,2023,9,7,3,3,0,0,47.516,3.881893640446634,1,0,0,1,0,0,0,0,0,0,1
485.29999999999995,2,2,4,2023,12,3,6,4,1,1,242.64999999999998,6.18682571740974,0,1,0,0,1,0,0,0,0,0,1
201.568,1,1,2,2023,6,23,4,2,0,0,201.568,5.311075632646699,1,0,0,0,0,0,1,0,0,1,0
288.85,4,3,4,2023,12,3,6,4,1,1,72.2125,5.669363547785742,1,0,0,0,0,1,0,0,0,0,1
2643.06,2,1,4,2023,11,23,3,4,0,1,1321.53,7.8800708936036585,1,0,0,0,1,0,0,0,0,1,0
1114.192,2,1,5,2023,11,14,1,4,0,1,557.096,7.0167818663793815,1,0,0,0,0,0,1,0,0,0,1
473.4,2,1,3,2023,3,9,3,1,0,0,236.7,6.162050847683516,0,1,0,1,0,0,0,1,0,0,0
319.968,1,1,2,2023,12,14,3,4,0,1,319.968,5.771341429687269,1,0,0,0,0,0,1,0,0,1,0
107.976,1,1,6,2023,6,21,2,2,0,0,107.976,4.691127674498962,1,0,0,0,0,1,0,0,0,0,1
48.632,1,1,4,2023,7,9,6,3,1,0,48.632,3.9046357869941284,0,1,0,1,0,0,0,0,0,0,1
14.94,1,1,4,2023,11,22,2,4,0,1,14.94,2.768831673362069,1,0,0,0,1,0,0,0,0,0,1
256.35,4,2,6,2023,11,8,2,4,0,1,64.0875,5.550437026098764,1,0,0,0,0,0,1,0,0,0,1
299.9,1,1,2,2023,10,30,0,4,0,0,299.9,5.706777983635999,0,0,1,1,0,0,0,0,0,1,0
469.398,3,2,2,2023,8,24,3,3,0,0,156.466,6.153579144874699,1,0,0,0,1,0,0,0,0,1,0
10.512,1,1,3,2023,7,23,6,3,1,0,10.512,2.4433899695850667,1,0,0,0,1,0,0,0,0,1,0
644.904,2,2,4,2023,11,20,0,4,0,1,322.452,6.47065088592837,1,0,0,0,0,0,1,0,0,0,1
736.4730000000001,4,2,3,2023,10,9,0,4,0,0,184.11825000000002,6.603229477374315,0,1,0,1,0,0,0,0,0,1,0
15.48,1,1,4,2023,7,4,1,3,0,0,15.48,2.8021475244813256,0,0,1,0,1,0,0,0,0,0,1
2670.19,3,3,6,2023,4,27,3,2,0,0,890.0633333333334,7.890279344986618,1,0,0,0,1,0,0,0,0,0,1
659.8800000000001,2,2,4,2023,10,9,0,4,0,0,329.94000000000005,6.49357228025425,1,0,0,1,0,0,0,0,0,0,1
92.052,5,2,4,2023,4,6,3,2,0,0,18.410400000000003,4.533158476677798,1,0,0,1,0,0,0,0,0,0,1
167.31,3,1,2,2023,12,24,6,4,1,1,55.77,5.125807517138075,0,1,0,0,1,0,0,1,0,0,0
1044.075,7,2,4,2023,9,26,1,3,0,0,149.15357142857144,6.951843932158472,0,1,0,0,0,0,1,0,0,0,1
3419.872,3,3,0,2023,7,31,0,3,0,0,1139.9573333333333,8.137650768317364,1,0,0,0,1,0,0,0,1,0,0
244.77999999999997,3,1,2,2023,5,31,2,2,0,0,81.59333333333332,5.504436826856451,0,1,0,0,0,0,1,1,0,0,0
212.64,1,1,4,2023,12,26,1,4,0,1,212.64,5.364292355471569,1,0,0,0,1,0,0,0,0,1,0
796.425,1,1,3,2023,6,22,3,2,0,0,796.425,6.681387786349449,0,0,1,1,0,0,0,1,0,0,0
62.459999999999994,2,2,4,2023,12,14,3,4,0,1,31.229999999999997,4.150409786155049,0,1,0,0,0,1,0,0,0,0,1
15.008,1,1,6,2023,10,3,1,4,0,0,15.008,2.7730885972814323,0,1,0,0,1,0,0,0,0,0,1
132.94,2,1,2,2023,3,5,6,1,1,0,66.47,4.8973919384819045,0,1,0,0,1,0,0,0,0,1,0
221.79,2,2,4,2023,11,27,0,4,0,1,110.895,5.4062296237424325,0,0,1,0,0,0,1,0,0,0,1
41.9,1,1,3,2023,6,26,0,2,0,0,41.9,3.758871825933971,0,1,0,1,0,0,0,0,0,1,0
447.93,1,1,0,2023,11,2,3,4,0,1,447.93,6.106866973583819,1,0,0,0,0,0,1,0,1,0,0
9.96,1,1,2,2023,12,13,2,4,0,1,9.96,2.3942522815198695,1,0,0,0,0,0,1,0,0,1,0
121.888,2,1,6,2023,4,11,1,2,0,0,60.944,4.811273371446845,1,0,0,0,0,1,0,0,0,0,1
7.38,1,1,4,2023,10,2,0,4,0,0,7.38,2.1258479144939915,0,0,1,0,0,1,0,0,0,0,1
3.44,1,1,5,2023,10,8,6,4,1,0,3.44,1.4906543764441333,1,0,0,1,0,0,0,0,0,0,1
399.49,5,2,7,2023,9,11,0,3,0,0,79.898,5.992688797407675,0,0,1,0,1,0,0,0,0,0,1
2026.7800000000002,2,2,5,2023,9,27,2,3,0,0,1013.3900000000001,7.614696877564229,1,0,0,0,0,1,0,0,0,0,1
120.666,1,1,5,2023,10,3,1,4,0,0,120.666,4.801279585447315,1,0,0,0,0,0,1,0,0,0,1
24.64,1,1,1,2023,9,11,0,3,0,0,24.64,3.2441536320524693,0,1,0,0,0,0,1,1,0,0,0
50.0,1,1,5,2023,12,14,3,4,0,1,50.0,3.9318256327243257,1,0,0,0,0,0,1,0,0,1,0
484.65,1,1,4,2023,8,27,6,3,1,0,484.65,6.185488199848339,1,0,0,0,0,0,1,0,0,0,1
2.48,1,1,4,2023,11,9,3,4,0,1,2.48,1.247032293786383,0,0,1,0,0,0,1,0,0,0,1
1745.399,7,3,5,2023,7,12,2,3,0,0,249.34271428571427,7.465311232629065,1,0,0,1,0,0,0,0,0,1,0
76.64,1,1,6,2023,11,7,1,4,0,1,76.64,4.35208275830081,1,0,0,1,0,0,0,0,0,0,1
1102.472,3,2,3,2023,9,21,3,3,0,0,367.49066666666664,7.006216851564268,0,1,0,1,0,0,0,1,0,0,0
1873.606,7,3,4,2023,11,17,4,4,0,1,267.658,7.536153782990076,1,0,0,0,0,0,1,0,0,0,1
327.564,1,1,2,2023,11,1,2,4,0,1,327.564,5.794731643910695,1,0,0,0,1,0,0,0,0,1,0
2.808,1,1,4,2023,9,20,2,3,0,0,2.808,1.337104116929119,1,0,0,1,0,0,0,0,0,0,1
60.984,1,1,4,2023,12,21,3,4,0,1,60.984,4.126876287224586,0,1,0,0,0,0,1,0,0,0,1
109.36,2,1,6,2023,6,25,6,2,1,0,54.68,4.703747749349085,0,0,1,0,1,0,0,0,0,0,1
743.426,3,2,7,2023,9,26,1,3,0,0,247.80866666666668,6.612613451616502,1,0,0,0,1,0,0,0,0,0,1
90.882,1,1,4,2023,2,3,4,1,0,0,90.882,4.520505145106845,0,1,0,0,1,0,0,0,0,0,1
36.624,1,1,1,2023,6,13,1,2,0,0,36.624,3.627642144642747,1,0,0,0,0,0,1,1,0,0,0
526.736,3,1,1,2023,12,19,1,4,0,1,175.57866666666666,6.268596158664579,1,0,0,0,1,0,0,1,0,0,0
130.28,2,1,3,2023,12,12,1,4,0,1,65.14,4.8773324467818355,0,1,0,0,0,0,1,0,0,1,0
5.76,1,1,4,2023,12,10,6,4,1,1,5.76,1.9110228900548727,1,0,0,0,0,0,1,0,0,0,1
1085.16,4,2,4,2023,11,9,3,4,0,1,271.29,6.990403819292026,1,0,0,1,0,0,0,0,0,0,1
85.3,1,1,0,2023,9,21,3,3,0,0,85.3,4.457829598089382,0,0,1,0,1,0,0,0,1,0,0
21.376,2,1,6,2023,3,20,0,1,0,0,10.688,3.1079889558996587,1,0,0,1,0,0,0,0,0,0,1
266.352,1,1,5,2023,7,26,2,3,0,0,266.352,5.5885661421971315,0,1,0,0,0,0,1,0,0,0,1
277.634,3,3,4,2023,10,18,2,4,0,0,92.54466666666667,5.629899092664836,1,0,0,0,0,0,1,0,0,0,1
154.14000000000001,2,2,7,2023,8,9,2,3,0,0,77.07000000000001,5.044327935062726,0,1,0,0,1,0,0,0,0,0,1
269.49,1,1,3,2023,9,14,3,3,0,0,269.49,5.600235129026472,1,0,0,0,0,1,0,0,0,1,0
45.976,3,2,5,2023,3,12,6,1,1,0,15.325333333333333,3.8496368329920503,0,1,0,0,0,1,0,0,0,0,1
120.756,2,2,5,2023,3,31,4,1,0,0,60.378,4.802019042062583,0,1,0,1,0,0,0,0,0,0,1
365.91,2,2,6,2023,7,3,0,3,0,0,182.955,5.9051165863727535,1,0,0,0,0,1,0,0,0,0,1
4.96,1,1,4,2023,6,22,3,2,0,0,4.96,1.7850704810772584,1,0,0,0,0,0,1,0,0,1,0
10.944,1,1,5,2023,10,2,0,4,0,0,10.944,2.4802290602368893,1,0,0,0,0,0,1,0,0,0,1
282.316,4,2,5,2023,1,12,3,1,0,0,70.579,5.646562882474307,0,1,0,0,1,0,0,0,0,0,1
20.104,1,1,6,2023,6,29,3,2,0,0,20.104,3.049462595974959,1,0,0,0,1,0,0,0,0,0,1
13.12,1,1,4,2023,1,24,1,1,0,0,13.12,2.647592232065096,0,0,1,0,0,1,0,0,0,0,1
21.98,1,1,5,2023,9,12,1,3,0,0,21.98,3.1346242724206097,1,0,0,0,0,0,1,0,0,1,0
8.22,1,1,5,2023,12,12,1,4,0,1,8.22,2.2213750375685026,1,0,0,0,1,0,0,0,0,0,1
30.84,1,1,4,2023,10,9,0,4,0,0,30.84,3.460723360976182,1,0,0,0,0,1,0,0,0,0,1
30.264000000000003,2,2,1,2023,11,29,2,4,0,1,15.132000000000001,3.4424672758603725,1,0,0,1,0,0,0,1,0,0,0
107.75399999999999,2,1,0,2023,5,10,2,2,0,0,53.876999999999995,4.689088450901562,0,0,1,1,0,0,0,0,1,0,0
601.44,3,1,2,2023,8,8,1,3,0,0,200.48000000000002,6.400988075343648,1,0,0,0,1,0,0,0,0,1,0
21.12,1,1,0,2023,7,8,5,3,1,0,21.12,3.096482176654134,1,0,0,1,0,0,0,0,1,0,0
339.96,1,1,5,2023,10,15,6,4,1,0,339.96,5.831765168350307,0,0,1,1,0,0,0,0,0,0,1
166.92,1,1,5,2023,11,15,2,4,0,1,166.92,5.1234876755123775,0,1,0,0,1,0,0,0,0,0,1
457.96000000000004,2,2,4,2023,12,8,4,4,0,1,228.98000000000002,6.128963060293616,0,1,0,0,0,0,1,0,0,0,1
351.916,4,2,7,2023,9,28,3,3,0,0,87.979,5.866230068276299,0,1,0,0,0,0,1,0,0,0,1
22.288,1,1,1,2023,5,4,3,2,0,0,22.288,3.147938206443322,0,1,0,1,0,0,0,1,0,0,0
49.12,1,1,2,2023,2,21,1,1,0,0,49.12,3.9144201300278674,1,0,0,0,0,0,1,0,0,1,0
16.52,1,1,4,2023,8,22,1,3,0,0,16.52,2.8633430855082453,0,0,1,0,1,0,0,0,0,0,1
496.89599999999996,4,2,5,2023,6,15,3,2,0,0,124.22399999999999,6.210391219874151,1,0,0,0,0,0,1,0,0,0,1
569.336,3,2,1,2023,10,2,0,4,0,0,189.77866666666668,6.346225660841441,1,0,0,0,0,0,1,1,0,0,0
74.94,3,1,6,2023,8,10,3,3,0,0,24.98,4.3299435548036564,0,0,1,1,0,0,0,0,0,0,1
991.26,2,2,4,2023,12,27,2,4,0,1,495.63,6.8999851697177075,0,1,0,0,0,0,1,0,0,0,1
613.9992,1,1,4,2023,11,13,0,4,0,1,613.9992,6.421620966992664,1,0,0,1,0,0,0,0,0,0,1
178.79,3,2,6,2023,9,3,6,3,1,0,59.596666666666664,5.191789503138203,0,1,0,0,0,0,1,0,0,0,1
59.480000000000004,2,1,3,2023,3,23,3,1,0,0,29.740000000000002,4.102312731871278,1,0,0,0,0,1,0,1,0,0,0
15.24,1,1,4,2023,12,14,3,4,0,1,15.24,2.787477334733532,0,0,1,0,0,0,1,0,0,0,1
349.082,2,2,4,2023,4,25,1,2,0,0,174.541,5.858167412757133,1,0,0,1,0,0,0,0,0,0,1
667.378,2,2,5,2023,8,21,0,3,0,0,333.689,6.504853881757046,0,1,0,0,0,0,1,0,0,0,1
11.736,1,1,2,2023,4,7,4,2,0,0,11.736,2.5444326291020274,0,0,1,0,1,0,0,1,0,0,0
19.0,1,1,5,2023,7,5,2,3,0,0,19.0,2.995732273553991,0,0,1,1,0,0,0,0,0,0,1
2201.864,3,3,5,2023,12,4,0,4,0,1,733.9546666666666,7.697513610897629,1,0,0,0,1,0,0,0,0,1,0
6.57,2,1,2,2023,12,7,3,4,0,1,3.285,2.0241930674493576,1,0,0,0,0,0,1,1,0,0,0
733.283,3,2,4,2023,9,5,1,3,0,0,244.42766666666668,6.598894512889011,1,0,0,0,0,0,1,0,0,0,1
44.660000000000004,3,1,7,2023,4,28,4,2,0,0,14.886666666666668,3.8212226411016497,1,0,0,1,0,0,0,0,0,0,1
582.336,1,1,0,2023,10,25,2,4,0,0,582.336,6.368763349667573,0,1,0,0,0,0,1,0,1,0,0
36.63,1,1,4,2023,5,12,4,2,0,0,36.63,3.627801604605346,1,0,0,0,1,0,0,0,0,1,0
412.664,3,2,6,2023,9,26,1,3,0,0,137.55466666666666,6.025054050101537,1,0,0,0,0,0,1,0,0,0,1
1038.84,1,1,4,2023,11,2,3,4,0,1,1038.84,6.946822134146038,1,0,0,0,0,0,1,0,0,0,1
1170.9180000000001,7,3,2,2023,11,27,0,4,0,1,167.27400000000003,7.066397001818925,0,0,1,0,1,0,0,0,0,1,0
4.95,1,1,5,2023,11,1,2,4,0,1,4.95,1.7833912195575383,0,1,0,0,1,0,0,0,0,0,1
98.352,1,1,0,2023,11,5,6,4,1,1,98.352,4.598669099645732,1,0,0,0,0,0,1,0,1,0,0
34.44,1,1,1,2023,10,19,3,4,0,0,34.44,3.56784112573688,1,0,0,0,1,0,0,1,0,0,0
3385.614,10,3,3,2023,8,9,2,3,0,0,338.5614,8.12758588116234,1,0,0,0,1,0,0,1,0,0,0
72.78,1,1,5,2023,10,8,6,4,1,0,72.78,4.3010876921685295,0,1,0,1,0,0,0,0,0,0,1
207.0,1,1,4,2023,11,5,6,4,1,1,207.0,5.337538079701318,0,1,0,0,0,1,0,0,0,0,1
14.28,1,1,6,2023,10,31,1,4,0,0,14.28,2.7265447837383743,0,1,0,0,0,0,1,0,0,0,1
199.64000000000001,2,2,5,2023,3,28,1,1,0,0,99.82000000000001,5.301512257444556,1,0,0,0,0,0,1,0,0,0,1
170.136,1,1,4,2023,9,14,3,3,0,0,170.136,5.142458562039423,0,1,0,0,0,0,1,0,0,0,1
60.870000000000005,2,1,4,2023,5,28,6,2,1,0,30.435000000000002,4.125035409542898,1,0,0,0,1,0,0,0,0,0,1
29.9,1,1,5,2023,6,12,0,2,0,0,29.9,3.4307561839036995,1,0,0,0,1,0,0,0,0,0,1
769.024,3,3,5,2023,5,12,4,2,0,0,256.34133333333335,6.646421683193161,1,0,0,1,0,0,0,0,0,0,1
594.002,3,3,0,2023,12,6,2,4,0,1,198.00066666666666,6.388564766884518,1,0,0,0,1,0,0,0,1,0,0
50.112,1,1,3,2023,8,22,1,3,0,0,50.112,3.934019303300042,0,1,0,0,1,0,0,1,0,0,0
453.576,1,1,6,2023,3,19,6,1,1,0,453.576,6.119365116360048,0,0,1,0,0,0,1,0,0,0,1
8.568,1,1,4,2023,3,8,2,1,0,0,8.568,2.2584241972082757,1,0,0,1,0,0,0,0,0,0,1
37.775999999999996,2,1,5,2023,2,23,3,1,0,0,18.887999999999998,3.657801498543075,0,0,1,0,1,0,0,0,0,0,1
182.91,1,1,3,2023,10,30,0,4,0,0,182.91,5.21444650751089,1,0,0,0,0,1,0,1,0,0,0
79.36,1,1,2,2023,2,22,2,1,0,0,79.36,4.386516539946734,0,0,1,1,0,0,0,0,0,1,0
1082.15,4,3,4,2023,9,11,0,3,0,0,270.5375,6.987628741565301,0,1,0,0,1,0,0,0,0,1,0
1446.784,6,3,4,2023,10,23,0,4,0,0,241.13066666666668,7.277789390547803,1,0,0,0,0,0,1,0,0,1,0
61.792,1,1,4,2023,7,30,6,3,1,0,61.792,4.139827676824512,0,1,0,1,0,0,0,0,0,1,0
82.74,2,1,2,2023,10,31,1,4,0,0,41.37,4.4277167605909975,1,0,0,0,1,0,0,0,0,1,0
1133.8200000000002,9,3,5,2023,7,9,6,3,1,0,125.98000000000002,7.034229327030361,1,0,0,0,1,0,0,0,0,0,1
12.144,1,1,2,2023,2,3,4,1,0,0,12.144,2.575965380734967,0,1,0,0,0,0,1,0,0,1,0
22.96,1,1,3,2023,9,19,1,3,0,0,22.96,3.1763857732472487,0,1,0,0,0,0,1,0,0,1,0
51.52,1,1,4,2023,9,10,6,3,1,0,51.52,3.9611940494345954,1,0,0,0,0,0,1,0,0,0,1
262.72,3,2,3,2023,5,25,3,2,0,0,87.57333333333334,5.574887934245099,0,1,0,1,0,0,0,1,0,0,0
83.7,1,1,7,2023,3,27,0,1,0,0,83.7,4.439115601658009,1,0,0,0,0,0,1,0,0,0,1
32.4,1,1,2,2023,9,17,6,3,1,0,32.4,3.5085558999826545,0,0,1,0,0,0,1,0,0,1,0
1046.47,5,3,6,2023,6,18,6,2,1,0,209.294,6.9541330117680324,1,0,0,0,0,1,0,0,0,0,1
64.68,1,1,2,2023,8,13,6,3,1,0,64.68,4.184794465144173,0,1,0,0,0,1,0,1,0,0,0
357.462,2,1,4,2023,10,5,3,4,0,0,178.731,5.881822657210974,1,0,0,0,0,0,1,0,0,0,1
910.792,2,2,6,2023,4,13,3,2,0,0,455.396,6.815411893886935,1,0,0,0,0,0,1,0,0,0,1
3.552,1,1,4,2023,3,1,2,1,0,0,3.552,1.5155666968240298,1,0,0,0,1,0,0,0,0,0,1
22.92,1,1,2,2023,3,28,1,1,0,0,22.92,3.1747149290824312,1,0,0,0,1,0,0,0,0,1,0
1283.3264,2,2,3,2023,3,1,2,1,0,0,641.6632,7.157989657552612,0,1,0,1,0,0,0,1,0,0,0
22.2,1,1,7,2023,5,31,2,2,0,0,22.2,3.144152278672264,0,0,1,0,1,0,0,0,0,0,1
10.744,1,1,5,2023,4,13,3,2,0,0,10.744,2.46334247187216,1,0,0,0,0,0,1,0,0,0,1
3.444,1,1,2,2023,9,6,2,3,0,0,3.444,1.4915548717773834,0,0,1,0,0,1,0,0,0,1,0
526.88,2,2,4,2023,12,12,1,4,0,1,263.44,6.268868985148629,1,0,0,0,0,0,1,0,0,0,1
110.528,1,1,6,2023,12,11,0,4,0,1,110.528,4.714275680450787,0,0,1,0,0,0,1,0,0,0,1
450.19399999999996,4,2,2,2023,12,17,6,4,1,1,112.54849999999999,6.111897402223091,1,0,0,0,0,0,1,0,0,1,0
156.70999999999998,2,1,6,2023,4,10,0,2,0,0,78.35499999999999,5.060757903499466,0,0,1,0,1,0,0,0,0,0,1
498.93,2,1,3,2023,3,16,3,1,0,0,249.465,6.214468088621277,1,0,0,0,0,1,0,0,0,1,0
1801.632,1,1,5,2023,10,10,1,4,0,0,1801.632,7.497003098100546,1,0,0,0,0,1,0,0,0,0,1
412.24,3,2,5,2023,10,12,3,4,0,0,137.41333333333333,6.024028537981245,1,0,0,1,0,0,0,0,0,1,0
105.42,1,1,4,2023,12,27,2,4,0,1,105.42,4.667393529168224,1,0,0,0,0,1,0,0,0,0,1
85.68,2,2,5,2023,10,4,2,4,0,0,42.84,4.462223176668158,0,0,1,0,1,0,0,0,0,0,1
436.86,2,2,4,2023,12,7,3,4,0,1,218.43,6.08189922457919,1,0,0,0,0,1,0,0,0,0,1
24.4,1,1,4,2023,11,7,1,4,0,1,24.4,3.2347491740244907,0,1,0,0,1,0,0,0,0,0,1
152.8,1,1,1,2023,12,5,1,4,0,1,152.8,5.035653057071544,0,0,1,1,0,0,0,1,0,0,0
80.38,2,2,4,2023,9,22,4,3,0,0,40.19,4.399129542573544,0,0,1,0,0,1,0,0,0,1,0
632.856,4,2,5,2023,5,28,6,2,1,0,158.214,6.4518217993019125,1,0,0,0,1,0,0,0,0,0,1
1022.97,1,1,2,2023,4,30,6,2,1,0,1022.97,6.931442508295292,1,0,0,0,1,0,0,0,0,1,0
467.6532,4,2,4,2023,8,6,6,3,1,0,116.9133,6.149863049292517,0,1,0,1,0,0,0,0,0,0,1
79.92,1,1,5,2023,12,7,3,4,0,1,79.92,4.393461012299545,1,0,0,0,0,0,1,0,0,0,1
269.982,1,1,5,2023,7,9,6,3,1,0,269.982,5.602052398009544,1,0,0,0,1,0,0,0,0,1,0
20.784,2,1,5,2023,3,28,1,1,0,0,10.392,3.0811757553714583,1,0,0,0,1,0,0,0,0,0,1
80.88,2,2,2,2023,2,9,3,1,0,0,40.44,4.405254760793088,0,1,0,1,0,0,0,0,0,1,0
279.86,1,1,3,2023,9,19,1,3,0,0,279.86,5.637856324540034,1,0,0,0,1,0,0,0,0,1,0
67.96,1,1,7,2023,9,5,1,3,0,0,67.96,4.233526626355437,0,0,1,0,0,1,0,0,0,0,1
883.84,1,1,4,2023,12,24,6,4,1,1,883.84,6.785406837702822,0,1,0,0,0,0,1,0,0,0,1
266.294,4,3,6,2023,11,24,4,4,0,1,66.5735,5.588349176203829,1,0,0,0,0,0,1,0,0,0,1
3251.34,5,2,4,2023,12,30,5,4,1,1,650.268,8.087130016248132,1,0,0,0,0,0,1,0,0,0,1
2079.112,2,2,3,2023,12,8,4,4,0,1,1039.556,7.640177017399558,0,0,1,1,0,0,0,0,0,1,0
2233.02,5,3,2,2023,11,16,3,4,0,1,446.604,7.71155793214055,0,0,1,1,0,0,0,0,0,1,0
191.968,1,1,5,2023,5,11,3,2,0,0,191.968,5.2625243720492225,0,0,1,0,0,0,1,0,0,1,0
324.21999999999997,3,2,3,2023,12,11,0,4,0,1,108.07333333333332,5.784501876397576,1,0,0,1,0,0,0,1,0,0,0
24.56,1,1,4,2023,6,12,0,2,0,0,24.56,3.241028629509334,0,0,1,1,0,0,0,0,0,0,1
233.064,2,2,5,2023,11,13,0,4,0,1,116.532,5.45559458223573,1,0,0,0,0,1,0,0,0,0,1
322.59,1,1,6,2023,11,28,1,4,0,1,322.59,5.779477282358271,1,0,0,0,1,0,0,0,0,0,1
10.272,1,1,0,2023,5,31,2,2,0,0,10.272,2.422321774596379,1,0,0,0,0,1,0,0,1,0,0
9.156,1,1,5,2023,4,2,6,2,1,0,9.156,2.3180646638424323,0,1,0,1,0,0,0,0,0,0,1
139.816,2,1,1,2023,11,20,0,4,0,1,69.908,4.947454073631456,0,1,0,0,0,0,1,1,0,0,0
1136.896,3,3,1,2023,7,11,1,3,0,0,378.9653333333333,7.036936222109399,0,1,0,0,1,0,0,1,0,0,0
6.08,1,1,7,2023,9,10,6,3,1,0,6.08,1.9572739077056285,1,0,0,0,1,0,0,0,0,0,1
8.96,1,1,5,2023,12,6,2,4,0,1,8.96,2.298577071596507,0,1,0,0,0,0,1,0,0,1,0
177.89600000000002,2,2,4,2023,9,13,2,3,0,0,88.94800000000001,5.186804631405012,1,0,0,1,0,0,0,0,0,1,0
167.86,1,1,7,2023,7,26,2,3,0,0,167.86,5.129069969241354,1,0,0,0,0,0,1,0,0,0,1
545.9100000000001,3,3,4,2023,5,8,0,2,0,0,181.97000000000003,6.304284255063966,1,0,0,1,0,0,0,0,0,0,1
925.83,2,2,4,2023,5,23,1,2,0,0,462.915,6.831770161477587,0,0,1,1,0,0,0,0,0,1,0
692.2139999999999,3,2,7,2023,2,6,0,1,0,0,230.73799999999997,6.541338753829086,1,0,0,1,0,0,0,0,0,0,1
