Order Date,Ship Date,Postal Code,Sales,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,OrderQuarter,IsWeekend,ShipYear,ShipMonth,ShipDay,ShippingDays,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture,Category_Office Supplies,Category_Technology,IsHolidaySeason_0,IsHolidaySeason_1,City_Encoded,State_Encoded,Sub-Category_Encoded,OrderYearPrefix,OrderSize,CustomerNum,CustomerTotalSpent,CustomerOrderCount,CustomerAvgSpent,ProductCategory_Encoded,ProductSalesCount,ProductAvgPrice,LogSales
2024-05-30,2024-06-01,45231,839.988,2024,5,30,3,2,0,2024,6,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,83,33,6,2024,1,11695,1874.172,6,234.2715,2,5,1791.9743999999998,6.734577391143444
2024-10-28,2024-10-28,33437,47.952,2024,10,28,0,4,0,2024,10,28,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,47,8,9,2024,4,18820,3086.907,13,118.72719230769232,0,6,81.252,3.8908402261602393
2024-10-28,2024-10-28,33437,37.425,2024,10,28,0,4,0,2024,10,28,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,47,8,3,2024,4,18820,3086.907,13,118.72719230769232,1,5,55.388999999999996,3.6487082894246594
2024-10-28,2024-10-28,33437,63.968,2024,10,28,0,4,0,2024,10,28,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,47,8,9,2024,4,18820,3086.907,13,118.72719230769232,0,6,129.2686666666667,4.17389484098011
2024-10-28,2024-10-28,33437,165.048,2024,10,28,0,4,0,2024,10,28,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,47,8,9,2024,4,18820,3086.907,13,118.72719230769232,0,5,189.80519999999999,5.112276903185329
2022-08-11,2022-08-15,98105,12.35,2022,8,11,3,3,0,2022,8,15,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,450,45,9,2022,3,14680,3163.628,6,287.60254545454546,0,5,36.062,2.5915163848462583
2022-08-11,2022-08-15,98105,40.97,2022,8,11,3,3,0,2022,8,15,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,450,45,2,2022,3,14680,3163.628,6,287.60254545454546,1,4,141.34650000000002,3.7369550773454994
2022-08-11,2022-08-15,98105,22.96,2022,8,11,3,3,0,2022,8,15,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,450,45,8,2022,3,14680,3163.628,6,287.60254545454546,1,8,37.023,3.1763857732472487
2024-08-29,2024-09-04,10024,22.0,2024,8,29,3,3,0,2024,9,4,6,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,327,30,13,2024,1,17800,1687.0269999999998,8,153.3660909090909,2,5,20.9,3.1354942159291497
2024-02-15,2024-02-22,10009,398.352,2024,2,15,3,1,0,2024,2,22,7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,327,30,3,2024,2,18820,3086.907,13,118.72719230769232,1,8,369.3055,5.989843233489082
2024-02-15,2024-02-22,10009,8.72,2024,2,15,3,1,0,2024,2,22,7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,327,30,8,2024,2,18820,3086.907,13,118.72719230769232,1,7,7.848,2.2741856184723477
2025-05-14,2025-05-21,39503,48.69,2025,5,14,2,2,0,2025,5,21,7,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,183,22,7,2025,1,14155,2656.691,5,332.086375,1,3,25.968,3.905803705614229
2022-12-12,2022-12-14,93727,764.688,2022,12,12,0,4,0,2022,12,14,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,159,3,16,2022,3,18700,7903.1825,7,607.9371153846154,0,5,755.1294,6.640774776062094
2022-12-12,2022-12-14,93727,3610.848,2022,12,12,0,4,0,2022,12,14,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,159,3,16,2022,3,18700,7903.1825,7,607.9371153846154,0,12,1082.9409583333334,8.191974831702348
2022-12-12,2022-12-14,93727,254.9745,2022,12,12,0,4,0,2022,12,14,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,159,3,4,2022,3,18700,7903.1825,7,607.9371153846154,0,8,237.226275,5.545077830143219
2025-12-18,2025-12-24,10009,38.82,2025,12,18,3,4,0,2025,12,24,6,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,327,30,2,2025,4,13630,3356.398,3,419.54975,1,2,27.174,3.6843692986360503
2025-12-18,2025-12-24,10009,1141.938,2025,12,18,3,4,0,2025,12,24,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,327,30,5,2025,4,13630,3356.398,3,419.54975,0,7,569.962,7.0413574191039965
2025-12-18,2025-12-24,10009,1704.56,2025,12,18,3,4,0,2025,12,24,6,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,327,30,1,2025,4,13630,3356.398,3,419.54975,1,5,498.25600000000003,7.4416487815389205
2025-12-18,2025-12-24,10009,3.2,2025,12,18,3,4,0,2025,12,24,6,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,327,30,2,2025,4,13630,3356.398,3,419.54975,1,2,5.6,1.4350845252893227
2023-07-04,2023-07-09,53209,1099.96,2023,7,4,1,3,0,2023,7,9,5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,297,47,13,2023,1,15070,4930.474,7,234.7844761904762,2,9,855.5244444444445,7.00393780545417
2025-03-10,2025-03-14,19013,5.248,2025,3,10,0,1,0,2025,3,14,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,78,36,2,2025,4,18115,5503.093,9,250.1405909090909,1,2,5.248,1.8322614125373848
2025-03-10,2025-03-14,19013,35.91,2025,3,10,0,1,0,2025,3,14,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,78,36,13,2025,4,18115,5503.093,9,250.1405909090909,2,5,85.386,3.608482517041907
2025-03-10,2025-03-14,19013,6.696,2025,3,10,0,1,0,2025,3,14,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,78,36,9,2025,4,18115,5503.093,9,250.1405909090909,0,9,31.061999999999998,2.0407007133634054
2025-03-10,2025-03-14,19013,43.872,2025,3,10,0,1,0,2025,3,14,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,78,36,9,2025,4,18115,5503.093,9,250.1405909090909,0,6,88.658,3.803813992206036
2024-12-24,2024-12-28,28205,27.882,2024,12,24,1,4,0,2024,12,28,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,74,31,3,2024,3,19795,5633.316000000001,8,312.96200000000005,1,6,34.59433333333333,3.3632185637043737
2024-12-24,2024-12-28,28205,540.048,2024,12,24,1,4,0,2024,12,28,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,74,31,14,2024,3,19795,5633.316000000001,8,312.96200000000005,1,12,802.5713333333333,6.293507999494792
2024-12-24,2024-12-28,28205,255.68,2024,12,24,1,4,0,2024,12,28,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,74,31,0,2024,3,19795,5633.316000000001,8,312.96200000000005,2,9,157.13666666666666,5.547830172882315
2025-10-23,2025-10-27,32216,863.88,2025,10,23,3,4,0,2025,10,27,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,216,8,13,2025,1,15700,863.88,1,863.88,2,6,887.8766666666667,6.762590768984516
2024-10-28,2024-11-04,27834,17.616,2024,10,28,0,4,0,2024,11,4,7,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,179,31,3,2024,1,20950,4464.862,11,223.2431,1,10,38.6084,2.9240214259999906
2025-07-07,2025-07-09,11561,17.472,2025,7,7,0,3,0,2025,7,9,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,261,30,3,2025,1,12355,3202.1620000000003,11,145.5528181818182,1,6,19.170666666666666,2.916256072052194
2024-10-01,2024-10-02,46350,69.9,2024,10,1,1,4,0,2024,10,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,231,12,13,2024,2,12220,3670.258,11,174.77419047619046,2,6,151.45000000000002,4.2612704335380815
2024-10-01,2024-10-02,46350,41.85,2024,10,1,1,4,0,2024,10,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,231,12,9,2024,2,12220,3670.258,11,174.77419047619046,0,9,31.061999999999998,3.7577056450437887
2025-09-02,2025-09-07,94122,6.57,2025,9,2,1,3,0,2025,9,7,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,436,3,2,2025,1,19225,2206.1279999999997,5,220.61279999999996,1,4,7.3365,2.0241930674493576
2022-12-24,2022-12-29,90045,142.86,2022,12,24,5,4,1,2022,12,29,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,265,3,14,2022,2,16105,858.576,5,95.39733333333334,1,8,575.0115,4.96884060443921
2022-12-24,2022-12-29,90045,292.272,2022,12,24,5,4,1,2022,12,29,5,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,265,3,5,2022,2,16105,858.576,5,95.39733333333334,0,14,160.51257142857142,5.6811005060325
2025-09-23,2025-09-27,80027,29.328,2025,9,23,1,3,0,2025,9,27,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,266,4,9,2025,1,11695,1874.172,6,234.2715,0,5,48.879999999999995,3.4120713782140335
2025-06-04,2025-06-08,35630,12.48,2025,6,4,2,2,0,2025,6,8,4,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,151,0,12,2025,1,12850,3336.168,9,185.34266666666667,1,5,24.96,2.601207105484161
2024-04-21,2024-04-26,60623,102.336,2024,4,21,6,2,1,2024,4,26,5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,80,11,14,2024,3,20545,1306.086,6,130.6086,1,12,118.859,4.637985814929714
2024-04-21,2024-04-26,60623,48.792,2024,4,21,6,2,1,2024,4,26,5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,80,11,1,2024,3,20545,1306.086,6,130.6086,1,7,355.4845714285714,3.9078543285559264
2024-04-21,2024-04-26,60623,44.848,2024,4,21,6,2,1,2024,4,26,5,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,80,11,3,2024,3,20545,1306.086,6,130.6086,1,8,76.38175,3.825331577249436
2024-05-26,2024-05-26,76106,10.368,2024,5,26,6,2,1,2024,5,26,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,154,41,12,2024,4,17710,1613.402,6,107.56013333333334,1,7,20.18057142857143,2.4308023907947995
2024-05-26,2024-05-26,76106,388.43,2024,5,26,6,2,1,2024,5,26,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,154,41,5,2024,4,17710,1613.402,6,107.56013333333334,0,7,253.66857142857143,5.964684131573013
2024-05-26,2024-05-26,76106,14.352,2024,5,26,6,2,1,2024,5,26,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,154,41,12,2024,4,17710,1613.402,6,107.56013333333334,1,5,25.8336,2.731245758705399
2024-05-26,2024-05-26,76106,63.992,2024,5,26,6,2,1,2024,5,26,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,154,41,0,2024,4,17710,1613.402,6,107.56013333333334,2,4,259.9675,4.174264185397974
2024-05-02,2024-05-07,77070,86.352,2024,5,2,3,2,0,2024,5,7,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,207,41,2,2024,1,11770,658.466,6,65.8466,1,6,117.53466666666667,4.469945932711765
2022-09-08,2022-09-11,31204,32.97,2022,9,8,3,3,0,2022,9,11,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,270,9,0,2022,2,16255,2120.954,6,212.0954,2,5,27.255200000000002,3.5254777821724925
2022-09-08,2022-09-11,31204,83.88,2022,9,8,3,3,0,2022,9,11,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,270,9,0,2022,2,16255,2120.954,6,212.0954,2,4,57.6675,4.441238494305727
2024-09-05,2024-09-06,52402,278.4,2024,9,5,3,3,0,2024,9,6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,70,13,13,2024,1,21325,675.9419999999999,5,96.56314285714284,2,11,310.4581818181818,5.632644446822861
2025-04-09,2025-04-11,32216,15.12,2025,4,9,2,2,0,2025,4,11,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,216,8,10,2025,3,20830,4767.3415,10,227.01626190476193,1,3,30.24,2.780060737078482
2025-04-09,2025-04-11,32216,17.43,2025,4,9,2,2,0,2025,4,11,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,216,8,3,2025,3,20830,4767.3415,10,227.01626190476193,1,13,125.48846153846154,2.9139797716817317
2025-04-09,2025-04-11,32216,251.64,2025,4,9,2,2,0,2025,4,11,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,216,8,12,2025,3,20830,4767.3415,10,227.01626190476193,1,8,322.41375,5.531965550507332
2023-12-06,2023-12-12,78745,2.772,2023,12,6,2,4,0,2023,12,12,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,25,41,3,2023,1,16435,4416.5199999999995,5,441.65199999999993,1,8,3.564,1.327605364771211
2024-06-26,2024-07-03,2908,14.9,2024,6,26,2,2,0,2024,7,3,7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,388,37,14,2024,1,14500,1255.682,10,96.59092307692308,1,6,11.522666666666666,2.766319109226186
2023-07-04,2023-07-08,10035,15.48,2023,7,4,1,3,0,2023,7,8,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,327,30,2,2023,1,10180,6106.88,8,508.9066666666667,1,3,17.2,2.8021475244813256
2024-11-22,2024-11-26,10009,39.88,2024,11,22,4,4,0,2024,11,26,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,327,30,9,2024,3,21355,834.328,5,64.17907692307692,0,5,67.796,3.7106409458954492
2024-11-22,2024-11-26,10009,12.192,2024,11,22,4,4,0,2024,11,26,4,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,327,30,3,2024,3,21355,834.328,5,64.17907692307692,1,9,10.16,2.579610585257298
2024-11-22,2024-11-26,10009,20.82,2024,11,22,4,4,0,2024,11,26,4,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,327,30,2,2024,3,21355,834.328,5,64.17907692307692,1,6,28.916666666666668,3.0828269804049246
2024-11-10,2024-11-12,94122,13.216,2024,11,10,6,4,1,2024,11,12,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,436,3,3,2024,2,12430,2870.05,10,151.05526315789476,1,13,11.309846153846154,2.6543680908523504
2024-11-10,2024-11-12,94122,32.4,2024,11,10,6,4,1,2024,11,12,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,436,3,12,2024,2,12430,2870.05,10,151.05526315789476,1,8,22.032,3.5085558999826545
2023-08-27,2023-09-01,92105,32.94,2023,8,27,6,3,1,2023,9,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,435,3,15,2023,3,19165,2770.0,6,277.0,1,7,43.92,3.52459425980608
2023-08-27,2023-09-01,92105,114.2,2023,8,27,6,3,1,2023,9,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,435,3,12,2023,3,19165,2770.0,6,277.0,1,2,84.50800000000001,4.746669748261791
2023-08-27,2023-09-01,92105,3.08,2023,8,27,6,3,1,2023,9,1,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,435,3,10,2023,3,19165,2770.0,6,277.0,1,6,9.445333333333332,1.4060969884160703
2023-05-25,2023-05-29,81001,845.728,2023,5,25,3,2,0,2023,5,29,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,390,4,1,2023,1,16180,2256.3940000000002,4,451.27880000000005,1,7,355.4845714285714,6.741379509665636
2025-12-30,2026-01-03,94533,13.904,2025,12,30,1,4,0,2026,1,3,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,147,3,3,2025,2,13975,1643.255,4,273.87583333333333,1,10,17.901400000000002,2.7016296332992873
2025-12-30,2026-01-03,94533,20.72,2025,12,30,1,4,0,2026,1,3,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,147,3,3,2025,2,13975,1643.255,4,273.87583333333333,1,14,395.3995,3.0782334950657346
2024-12-08,2024-12-12,55106,114.95,2024,12,8,6,4,1,2024,12,12,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,425,21,13,2024,1,19255,6108.338,9,469.8721538461538,2,9,92.4708888888889,4.753159063701541
2023-10-04,2023-10-07,94109,26.96,2023,10,4,2,4,0,2023,10,7,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,436,3,14,2023,1,10315,5563.56,5,505.77818181818185,1,8,54.594,3.3307749173656096
2024-12-23,2024-12-25,22153,572.76,2024,12,23,0,4,0,2024,12,25,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,462,44,9,2024,2,17140,2633.582,9,138.60957894736842,0,5,572.76,6.352211190416768
2024-12-23,2024-12-25,22153,286.38,2024,12,23,0,4,0,2024,12,25,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,462,44,9,2024,2,17140,2633.582,9,138.60957894736842,0,5,572.76,5.660805381801061
2023-09-19,2023-09-24,22204,61.96,2023,9,19,1,3,0,2023,9,24,5,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,16,44,4,2023,1,21535,742.5580000000001,7,74.25580000000001,0,3,107.39733333333334,4.1424996041091475
2025-07-03,2025-07-07,31907,23.99,2025,7,3,3,3,0,2025,7,7,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,94,9,9,2025,2,12460,550.644,2,91.774,0,4,41.9825,3.218475744846861
2025-07-03,2025-07-07,31907,287.97,2025,7,3,3,3,0,2025,7,7,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,94,9,13,2025,2,12460,550.644,2,91.774,2,10,359.0026,5.666322876495819
2024-07-14,2024-07-16,77036,419.944,2024,7,14,6,3,1,2024,7,16,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,207,41,13,2024,1,11785,1338.842,10,95.63157142857143,2,4,307.459,6.042499808207807
2024-06-20,2024-06-21,91104,46.76,2024,6,20,3,2,0,2024,6,21,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,362,3,12,2024,5,19825,966.409,6,96.6409,1,11,25.505454545454544,3.8661884690843467
2024-06-20,2024-06-21,91104,17.712,2024,6,20,3,2,0,2024,6,21,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,362,3,3,2024,5,19825,966.409,6,96.6409,1,10,17.2692,2.929165029281878
2024-06-20,2024-06-21,91104,21.78,2024,6,20,3,2,0,2024,6,21,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,362,3,1,2024,5,19825,966.409,6,96.6409,1,9,29.161,3.1258829580190364
2024-06-20,2024-06-21,91104,161.94,2024,6,20,3,2,0,2024,6,21,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,362,3,14,2024,5,19825,966.409,6,96.6409,1,7,169.65142857142857,5.093382034882496
2024-06-20,2024-06-21,91104,161.568,2024,6,20,3,2,0,2024,6,21,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,362,3,5,2024,5,19825,966.409,6,96.6409,0,4,310.5135,5.091096375777642
2024-12-09,2024-12-13,1841,3.69,2024,12,9,0,4,0,2024,12,13,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,247,19,10,2024,2,14380,2523.266,9,180.23328571428573,1,4,11.07,1.545432582458188
2024-12-09,2024-12-13,1841,122.12,2024,12,9,0,4,0,2024,12,13,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,247,19,10,2024,2,14380,2523.266,9,180.23328571428573,1,4,143.49099999999999,4.813159489530624
2024-09-24,2024-10-01,43229,155.372,2024,9,24,1,3,0,2024,10,1,7,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,94,33,5,2024,1,19075,8646.934,12,345.87735999999995,0,6,307.04466666666667,5.052237783950769
2024-12-18,2024-12-23,90032,38.88,2024,12,18,2,4,0,2024,12,23,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,265,3,12,2024,3,14965,3247.642,12,191.03776470588235,1,5,19.9584,3.6858749450936377
2024-12-18,2024-12-23,90032,183.84,2024,12,18,2,4,0,2024,12,23,5,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,265,3,9,2024,3,14965,3247.642,12,191.03776470588235,0,3,130.22,5.219490586002066
2024-12-18,2024-12-23,90032,579.3,2024,12,18,2,4,0,2024,12,23,5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,265,3,15,2024,3,14965,3247.642,12,191.03776470588235,1,8,330.20099999999996,6.363545211196563
2025-12-10,2025-12-14,19120,14.2,2025,12,10,2,4,0,2025,12,14,4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,372,36,0,2025,1,14920,2584.158,8,143.56433333333334,2,7,58.82857142857143,2.7212954278522306
2022-07-01,2022-07-05,32725,575.92,2022,7,1,4,3,0,2022,7,5,4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,119,8,13,2022,2,16825,2238.061,5,149.20406666666668,2,6,887.8766666666667,6.357703608715309
2022-07-01,2022-07-05,32725,5.184,2022,7,1,4,3,0,2022,7,5,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,119,8,3,2022,2,16825,2238.061,5,149.20406666666668,1,12,7.271999999999999,1.8219653112851208
2025-02-03,2025-02-08,45231,5.229,2025,2,3,0,1,0,2025,2,8,5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,83,33,3,2025,2,17575,1303.893,8,118.53572727272727,1,9,11.361777777777778,1.8292158062720085
2025-02-03,2025-02-08,45231,285.552,2025,2,3,0,1,0,2025,2,8,5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,83,33,14,2025,2,17575,1303.893,8,118.53572727272727,1,13,626.0178461538461,5.657920020558104
2025-03-03,2025-03-08,42071,72.8,2025,3,3,0,1,0,2025,3,8,5,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,316,15,1,2025,1,17095,3104.439,6,238.803,1,8,54.054,4.301358731606427
2025-10-09,2025-10-10,28403,10.816,2025,10,9,3,4,0,2025,10,10,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,519,31,12,2025,1,14170,1186.326,6,169.47514285714286,1,5,13.655199999999999,2.4694545452290786
2022-09-28,2022-10-03,1841,46.26,2022,9,28,2,3,0,2022,10,3,5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,247,19,14,2022,1,14545,2454.6220000000003,4,490.92440000000005,1,9,57.568,3.8556642717587617
2022-05-27,2022-05-30,60653,17.46,2022,5,27,4,2,0,2022,5,30,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,80,11,3,2022,1,16810,1469.45,6,163.27222222222224,1,2,66.93,2.9156062290747062
2023-06-14,2023-06-18,19120,51.072,2023,6,14,2,2,0,2023,6,18,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,372,36,9,2023,1,10180,6106.88,8,508.9066666666667,0,3,40.432,3.9526273762700863
2024-03-30,2024-04-01,6360,11.34,2024,3,30,5,1,1,2024,4,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,338,5,12,2024,1,12085,5402.254,8,385.8752857142857,1,7,28.836000000000002,2.5128460184772416
2025-10-15,2025-10-18,94110,87.92,2025,10,15,2,4,0,2025,10,18,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,436,3,2,2025,1,14260,1383.144,7,125.74036363636364,1,2,98.91,4.487737089095996
2024-05-23,2024-05-27,94109,37.05,2024,5,23,3,2,0,2024,5,27,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,436,3,9,2024,1,17005,1961.934,4,280.27628571428573,0,5,36.062,3.6389010843076948
2025-06-02,2025-06-06,44052,2.97,2025,6,2,0,2,0,2025,6,6,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,264,33,13,2025,2,10255,914.5319999999999,9,65.32371428571427,2,6,10.89,1.3787660946990992
2025-06-02,2025-06-06,44052,27.44,2025,6,2,0,2,0,2025,6,6,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,264,33,14,2025,2,10255,914.5319999999999,9,65.32371428571427,1,10,42.875,3.34779660493504
2022-02-16,2022-02-21,75220,1.08,2022,2,16,2,1,0,2022,2,21,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,109,41,3,2022,2,17935,2477.946,6,247.7946,1,12,4.29,0.7323678937132266
2022-02-16,2022-02-21,75220,7.96,2022,2,16,2,1,0,2022,2,21,5,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,109,41,1,2022,2,17935,2477.946,6,247.7946,1,4,36.815,2.192770226986839
2022-05-06,2022-05-10,90049,140.736,2022,5,6,4,2,0,2022,5,10,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,265,3,3,2022,1,14815,1990.314,7,199.03140000000002,1,9,59.12866666666667,4.953966172298136
2024-05-16,2024-05-23,6457,552.56,2024,5,16,3,2,0,2024,5,23,7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,294,5,14,2024,1,15670,1156.658,2,385.55266666666665,1,10,419.9456,6.31637014735773
2025-04-02,2025-04-07,90008,25.11,2025,4,2,2,2,0,2025,4,7,5,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,265,3,9,2025,1,15190,2239.606,6,124.42255555555556,0,9,31.061999999999998,3.2623183827110376
2025-03-31,2025-04-02,10011,29.78,2025,3,31,0,1,0,2025,4,2,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,327,30,9,2025,3,12115,1661.6100000000001,4,237.37285714285716,0,7,70.19571428571429,3.426865128410733
2025-03-31,2025-04-02,10011,677.58,2025,3,31,0,1,0,2025,4,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,327,30,13,2025,3,12115,1661.6100000000001,4,237.37285714285716,2,6,639.9366666666666,6.520002379472543
2025-03-31,2025-04-02,10011,75.04,2025,3,31,0,1,0,2025,4,2,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,327,30,12,2025,3,12115,1661.6100000000001,4,237.37285714285716,1,5,39.396,4.331259517620229
2025-01-02,2025-01-04,28540,695.7,2025,1,2,3,1,0,2025,1,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,216,31,11,2025,3,10045,3050.692,7,305.0692,2,2,695.7,6.546354902036073
2025-01-02,2025-01-04,28540,15.66,2025,1,2,3,1,0,2025,1,4,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,216,31,3,2025,3,10045,3050.692,7,305.0692,1,6,22.968,2.8130106367386967
2025-01-02,2025-01-04,28540,28.854,2025,1,2,3,1,0,2025,1,4,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,216,31,3,2025,3,10045,3050.692,7,305.0692,1,7,28.167,3.3963188342110477
2023-05-28,2023-06-01,11520,47.82,2023,5,28,6,2,1,2023,6,1,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,157,30,2,2023,2,16315,1569.464,9,71.33927272727273,1,2,43.038,3.888140064964814
